physical_quantity,power,energy,voltage
01-01-2012 00:39,594,502,970
01-01-2012 00:39,54,361,568
01-01-2012 00:39,445,325,604
01-01-2012 00:39,141,201,484
01-01-2012 00:39,857,936,241
01-01-2012 00:39,862,940,945
01-01-2012 00:39,570,819,291
01-01-2012 00:39,713,281,521
01-01-2012 00:39,467,468,58
01-01-2012 00:40,63,882,337
01-01-2012 00:40,523,716,131
01-01-2012 00:40,474,746,904
01-01-2012 00:40,667,307,458
01-01-2012 00:40,809,507,457
01-01-2012 00:40,26,155,126
01-01-2012 00:40,9,27,615
01-01-2012 00:40,770,526,430
01-01-2012 00:40,736,336,756
01-01-2012 00:40,282,611,86
01-01-2012 00:40,310,488,283
01-01-2012 00:40,794,82,73
01-01-2012 00:40,589,617,362
01-01-2012 00:40,913,0,321
01-01-2012 00:40,657,101,560
01-01-2012 00:40,727,340,973
01-01-2012 00:40,608,299,950
01-01-2012 00:40,743,523,976
01-01-2012 00:40,161,24,697
01-01-2012 00:40,881,571,507
01-01-2012 00:40,300,94,131
01-01-2012 00:40,823,152,55
01-01-2012 00:40,931,161,609
01-01-2012 00:40,58,992,164
01-01-2012 00:40,165,765,502
01-01-2012 00:40,300,405,75
01-01-2012 00:40,194,957,3
01-01-2012 00:40,47,647,415
01-01-2012 00:40,875,836,150
01-01-2012 00:40,953,550,77
01-01-2012 00:40,786,982,314
01-01-2012 00:40,568,484,148
01-01-2012 00:40,650,675,808
01-01-2012 00:40,935,10,88
01-01-2012 00:40,439,975,471
01-01-2012 00:40,23,330,811
01-01-2012 00:40,749,87,528
01-01-2012 00:40,489,571,36
01-01-2012 00:40,633,487,360
01-01-2012 00:40,657,216,307
01-01-2012 00:40,7,703,294
01-01-2012 00:40,847,540,840
01-01-2012 00:40,902,589,920
01-01-2012 00:40,420,210,321
01-01-2012 00:40,786,193,727
01-01-2012 00:40,969,945,55
01-01-2012 00:40,652,356,768
01-01-2012 00:40,654,436,390
01-01-2012 00:40,999,79,6
01-01-2012 00:40,849,219,190
01-01-2012 00:40,909,464,278
01-01-2012 00:40,568,790,279
01-01-2012 00:40,340,341,217
01-01-2012 00:40,35,950,924
01-01-2012 00:40,198,567,80
01-01-2012 00:40,629,650,356
01-01-2012 00:40,310,536,552
01-01-2012 00:40,303,562,7
01-01-2012 00:40,387,420,968
01-01-2012 00:40,356,717,303
01-01-2012 00:41,13,150,32
01-01-2012 00:41,114,209,121
01-01-2012 00:41,937,457,332
01-01-2012 00:41,109,23,831
01-01-2012 00:41,375,241,749
01-01-2012 00:41,919,431,175
01-01-2012 00:41,245,745,372
01-01-2012 00:41,834,851,130
01-01-2012 00:41,740,122,393
01-01-2012 00:41,985,100,59
01-01-2012 00:41,463,745,643
01-01-2012 00:41,177,612,831
01-01-2012 00:41,616,928,35
01-01-2012 00:41,756,568,507
01-01-2012 00:41,801,457,598
01-01-2012 00:41,940,957,16
01-01-2012 00:41,455,990,353
01-01-2012 00:41,64,83,504
01-01-2012 00:41,99,964,154
01-01-2012 00:41,237,269,225
01-01-2012 00:41,953,857,606
01-01-2012 00:41,363,769,108
01-01-2012 00:41,248,155,21
01-01-2012 00:41,821,263,754
01-01-2012 00:41,303,186,597
01-01-2012 00:41,970,510,886
01-01-2012 00:41,256,624,965
01-01-2012 00:41,469,447,183
01-01-2012 00:41,961,632,409
01-01-2012 00:41,390,636,992
01-01-2012 00:41,79,652,287
01-01-2012 00:41,386,148,414
01-01-2012 00:41,727,634,582
01-01-2012 00:41,625,422,886
01-01-2012 00:41,619,327,500
01-01-2012 00:41,453,781,339
01-01-2012 00:41,827,65,717
01-01-2012 00:41,226,728,110
01-01-2012 00:41,657,615,135
01-01-2012 00:41,709,283,840
01-01-2012 00:41,24,966,930
01-01-2012 00:41,783,595,582
01-01-2012 00:41,273,658,257
01-01-2012 00:41,348,731,334
01-01-2012 00:41,694,93,707
01-01-2012 00:41,775,722,413
01-01-2012 00:41,409,328,618
01-01-2012 00:41,635,829,475
01-01-2012 00:41,198,928,241
01-01-2012 00:41,771,903,370
01-01-2012 00:41,161,585,35
01-01-2012 00:41,412,234,579
01-01-2012 00:41,802,283,21
01-01-2012 00:41,252,57,372
01-01-2012 00:41,50,793,645
01-01-2012 00:41,535,579,301
01-01-2012 00:41,207,966,390
01-01-2012 00:41,36,508,323
01-01-2012 00:41,635,406,159
01-01-2012 00:41,565,694,596
01-01-2012 00:42,906,847,39
01-01-2012 00:42,916,758,196
01-01-2012 00:42,814,970,378
01-01-2012 00:42,382,373,983
01-01-2012 00:42,34,942,303
01-01-2012 00:42,793,796,442
01-01-2012 00:42,526,966,848
01-01-2012 00:42,868,135,40
01-01-2012 00:42,384,415,514
01-01-2012 00:42,672,335,539
01-01-2012 00:42,700,440,234
01-01-2012 00:42,825,23,378
01-01-2012 00:42,99,353,483
01-01-2012 00:42,841,305,409
01-01-2012 00:42,176,972,711
01-01-2012 00:42,735,255,779
01-01-2012 00:42,937,384,938
01-01-2012 00:42,46,188,666
01-01-2012 00:42,337,969,831
01-01-2012 00:42,720,211,433
01-01-2012 00:42,177,75,976
01-01-2012 00:42,468,681,682
01-01-2012 00:42,116,220,108
01-01-2012 00:42,688,847,386
01-01-2012 00:42,446,267,520
01-01-2012 00:42,688,377,628
01-01-2012 00:42,436,45,574
01-01-2012 00:42,779,483,447
01-01-2012 00:42,853,935,104
01-01-2012 00:42,534,336,911
01-01-2012 00:42,850,845,737
01-01-2012 00:42,219,152,744
01-01-2012 00:42,169,115,324
01-01-2012 00:42,830,385,373
01-01-2012 00:42,307,665,477
01-01-2012 00:42,543,431,902
01-01-2012 00:42,367,481,380
01-01-2012 00:42,147,642,870
01-01-2012 00:42,458,248,836
01-01-2012 00:42,596,977,643
01-01-2012 00:42,138,20,170
01-01-2012 00:42,521,874,82
01-01-2012 00:42,294,664,112
01-01-2012 00:42,604,63,134
01-01-2012 00:42,381,161,311
01-01-2012 00:42,579,948,489
01-01-2012 00:42,147,887,116
01-01-2012 00:42,506,986,890
01-01-2012 00:42,398,219,557
01-01-2012 00:42,114,343,164
01-01-2012 00:42,816,895,649
01-01-2012 00:42,296,132,693
01-01-2012 00:42,177,681,265
01-01-2012 00:42,627,385,436
01-01-2012 00:42,849,190,337
01-01-2012 00:42,405,382,795
01-01-2012 00:42,434,942,643
01-01-2012 00:42,750,595,101
01-01-2012 00:42,346,123,896
01-01-2012 00:42,844,949,534
01-01-2012 00:43,931,930,240
01-01-2012 00:43,70,438,223
01-01-2012 00:43,295,688,250
01-01-2012 00:43,188,991,115
01-01-2012 00:43,73,786,813
01-01-2012 00:43,323,828,325
01-01-2012 00:43,440,269,871
01-01-2012 00:43,989,798,364
01-01-2012 00:43,307,782,316
01-01-2012 00:43,273,533,884
01-01-2012 00:43,323,788,632
01-01-2012 00:43,984,10,616
01-01-2012 00:43,184,767,508
01-01-2012 00:43,781,523,82
01-01-2012 00:43,907,263,641
01-01-2012 00:43,864,383,283
01-01-2012 00:43,714,89,351
01-01-2012 00:43,510,815,149
01-01-2012 00:43,908,740,195
01-01-2012 00:43,132,263,551
01-01-2012 00:43,26,232,972
01-01-2012 00:43,339,183,597
01-01-2012 00:43,467,252,238
01-01-2012 00:43,607,914,499
01-01-2012 00:43,511,987,295
01-01-2012 00:43,163,63,925
01-01-2012 00:43,740,348,101
01-01-2012 00:43,888,131,377
01-01-2012 00:43,539,767,140
01-01-2012 00:43,787,933,663
01-01-2012 00:43,161,138,706
01-01-2012 00:43,870,565,40
01-01-2012 00:43,833,826,713
01-01-2012 00:43,220,621,835
01-01-2012 00:43,953,459,461
01-01-2012 00:43,524,920,734
01-01-2012 00:43,284,709,747
01-01-2012 00:43,812,710,960
01-01-2012 00:43,310,315,208
01-01-2012 00:43,733,317,733
01-01-2012 00:43,144,95,257
01-01-2012 00:43,189,492,302
01-01-2012 00:43,22,37,191
01-01-2012 00:43,854,521,667
01-01-2012 00:43,386,605,419
01-01-2012 00:43,461,457,548
01-01-2012 00:43,618,371,336
01-01-2012 00:43,849,342,116
01-01-2012 00:43,322,295,237
01-01-2012 00:43,41,573,236
01-01-2012 00:43,429,761,718
01-01-2012 00:43,453,179,59
01-01-2012 00:43,576,759,945
01-01-2012 00:43,463,626,23
01-01-2012 00:43,739,465,883
01-01-2012 00:43,195,708,242
01-01-2012 00:43,621,484,261
01-01-2012 00:43,562,1,968
01-01-2012 00:43,699,279,799
01-01-2012 00:43,309,724,571
01-01-2012 00:44,938,131,479
01-01-2012 00:44,693,237,975
01-01-2012 00:44,352,38,1
01-01-2012 00:44,76,891,496
01-01-2012 00:44,577,778,18
01-01-2012 00:44,61,338,969
01-01-2012 00:44,967,944,697
01-01-2012 00:44,697,356,140
01-01-2012 00:44,571,548,374
01-01-2012 00:44,630,631,993
01-01-2012 00:44,161,625,232
01-01-2012 00:44,137,680,247
01-01-2012 00:44,205,448,14
01-01-2012 00:44,0,572,938
01-01-2012 00:44,871,321,246
01-01-2012 00:44,352,69,861
01-01-2012 00:44,793,596,631
01-01-2012 00:44,125,215,905
01-01-2012 00:44,66,786,153
01-01-2012 00:44,233,375,426
01-01-2012 00:44,414,967,917
01-01-2012 00:44,960,808,119
01-01-2012 00:44,326,896,192
01-01-2012 00:44,459,56,475
01-01-2012 00:44,160,427,47
01-01-2012 00:44,128,93,869
01-01-2012 00:44,16,82,428
01-01-2012 00:44,330,556,765
01-01-2012 00:44,609,863,438
01-01-2012 00:44,990,179,206
01-01-2012 00:44,380,900,538
01-01-2012 00:44,614,682,849
01-01-2012 00:44,227,619,680
01-01-2012 00:44,322,725,147
01-01-2012 00:44,826,217,570
01-01-2012 00:44,407,409,77
01-01-2012 00:44,625,260,668
01-01-2012 00:44,153,559,287
01-01-2012 00:44,747,828,35
01-01-2012 00:44,238,760,598
01-01-2012 00:44,357,295,402
01-01-2012 00:44,386,110,444
01-01-2012 00:44,271,114,187
01-01-2012 00:44,394,32,873
01-01-2012 00:44,839,903,966
01-01-2012 00:44,911,114,444
01-01-2012 00:44,537,502,527
01-01-2012 00:44,621,667,694
01-01-2012 00:44,25,102,515
01-01-2012 00:44,148,988,116
01-01-2012 00:44,883,479,816
01-01-2012 00:44,113,729,81
01-01-2012 00:44,45,116,770
01-01-2012 00:44,49,698,164
01-01-2012 00:44,193,349,601
01-01-2012 00:44,482,760,902
01-01-2012 00:44,555,406,659
01-01-2012 00:44,153,829,505
01-01-2012 00:44,181,176,378
01-01-2012 00:44,480,514,724
01-01-2012 00:45,381,5,606
01-01-2012 00:45,391,224,960
01-01-2012 00:45,125,425,275
01-01-2012 00:45,210,704,863
01-01-2012 00:45,865,310,880
01-01-2012 00:45,275,702,311
01-01-2012 00:45,562,762,370
01-01-2012 00:45,613,359,603
01-01-2012 00:45,944,647,161
01-01-2012 00:45,873,658,264
01-01-2012 00:45,972,65,767
01-01-2012 00:45,545,768,94
01-01-2012 00:45,65,277,199
01-01-2012 00:45,228,227,490
01-01-2012 00:45,499,686,258
01-01-2012 00:45,34,458,931
01-01-2012 00:45,244,151,777
01-01-2012 00:45,838,148,569
01-01-2012 00:45,812,195,726
01-01-2012 00:45,463,138,401
01-01-2012 00:45,502,911,206
01-01-2012 00:45,695,64,831
01-01-2012 00:45,781,435,727
01-01-2012 00:45,38,92,397
01-01-2012 00:45,771,519,186
01-01-2012 00:45,77,114,850
01-01-2012 00:45,336,352,928
01-01-2012 00:45,734,475,815
01-01-2012 00:45,665,47,244
01-01-2012 00:45,686,953,387
01-01-2012 00:45,300,235,860
01-01-2012 00:45,469,146,659
01-01-2012 00:45,735,949,189
01-01-2012 00:45,818,649,874
01-01-2012 00:45,669,677,289
01-01-2012 00:45,329,751,666
01-01-2012 00:45,531,783,158
01-01-2012 00:45,186,165,563
01-01-2012 00:45,449,836,544
01-01-2012 00:45,552,208,742
01-01-2012 00:45,553,836,66
01-01-2012 00:45,107,93,770
01-01-2012 00:45,160,293,84
01-01-2012 00:45,809,784,247
01-01-2012 00:45,939,549,887
01-01-2012 00:45,80,611,40
01-01-2012 00:45,295,5,164
01-01-2012 00:45,698,481,48
01-01-2012 00:45,185,526,551
01-01-2012 00:45,34,947,455
01-01-2012 00:45,450,498,382
01-01-2012 00:45,214,68,554
01-01-2012 00:45,901,791,811
01-01-2012 00:45,341,394,319
01-01-2012 00:45,160,279,215
01-01-2012 00:45,601,892,310
01-01-2012 00:45,985,704,678
01-01-2012 00:45,482,587,691
01-01-2012 00:45,5,820,546
01-01-2012 00:45,357,597,489
01-01-2012 00:46,777,866,344
01-01-2012 00:46,513,519,302
01-01-2012 00:46,706,371,286
01-01-2012 00:46,95,836,60
01-01-2012 00:46,436,0,236
01-01-2012 00:46,787,255,449
01-01-2012 00:46,636,135,957
01-01-2012 00:46,997,471,946
01-01-2012 00:46,615,717,551
01-01-2012 00:46,317,856,784
01-01-2012 00:46,28,803,264
01-01-2012 00:46,128,557,806
01-01-2012 00:46,963,344,603
01-01-2012 00:46,688,71,112
01-01-2012 00:46,773,369,218
01-01-2012 00:46,552,429,940
01-01-2012 00:46,453,113,8
01-01-2012 00:46,229,955,807
01-01-2012 00:46,68,410,935
01-01-2012 00:46,232,768,978
01-01-2012 00:46,830,119,431
01-01-2012 00:46,35,627,727
01-01-2012 00:46,685,512,706
01-01-2012 00:46,87,856,870
01-01-2012 00:46,973,608,87
01-01-2012 00:46,601,970,380
01-01-2012 00:46,642,382,787
01-01-2012 00:46,747,712,311
01-01-2012 00:46,109,360,915
01-01-2012 00:46,186,7,187
01-01-2012 00:46,19,720,867
01-01-2012 00:46,394,480,877
01-01-2012 00:46,12,69,513
01-01-2012 00:46,360,359,622
01-01-2012 00:46,661,301,280
01-01-2012 00:46,419,557,893
01-01-2012 00:46,887,98,88
01-01-2012 00:46,907,596,389
01-01-2012 00:46,861,789,720
01-01-2012 00:46,84,778,334
01-01-2012 00:46,653,664,461
01-01-2012 00:46,775,888,573
01-01-2012 00:46,64,194,431
01-01-2012 00:46,81,22,373
01-01-2012 00:46,833,755,735
01-01-2012 00:46,823,197,595
01-01-2012 00:46,197,900,592
01-01-2012 00:46,331,351,476
01-01-2012 00:46,494,260,519
01-01-2012 00:46,226,526,508
01-01-2012 00:46,77,118,175
01-01-2012 00:46,151,43,869
01-01-2012 00:46,691,857,602
01-01-2012 00:46,761,832,9
01-01-2012 00:46,80,253,494
01-01-2012 00:46,520,582,315
01-01-2012 00:46,475,352,983
01-01-2012 00:46,252,671,689
01-01-2012 00:46,602,788,21
01-01-2012 00:46,319,489,150
01-01-2012 00:47,573,278,720
01-01-2012 00:47,516,126,639
01-01-2012 00:47,205,76,711
01-01-2012 00:47,478,68,414
01-01-2012 00:47,11,907,556
01-01-2012 00:47,893,87,879
01-01-2012 00:47,410,851,611
01-01-2012 00:47,920,482,760
01-01-2012 00:47,539,790,733
01-01-2012 00:47,601,468,704
01-01-2012 00:47,671,764,922
01-01-2012 00:47,147,235,923
01-01-2012 00:47,309,202,256
01-01-2012 00:47,996,712,972
01-01-2012 00:47,117,109,620
01-01-2012 00:47,531,105,630
01-01-2012 00:47,371,988,466
01-01-2012 00:47,226,379,808
01-01-2012 00:47,71,478,468
01-01-2012 00:47,610,780,105
01-01-2012 00:47,727,427,611
01-01-2012 00:47,114,975,420
01-01-2012 00:47,187,8,117
01-01-2012 00:47,102,749,446
01-01-2012 00:47,750,73,181
01-01-2012 00:47,498,474,242
01-01-2012 00:47,49,287,457
01-01-2012 00:47,240,701,267
01-01-2012 00:47,296,555,380
01-01-2012 00:47,49,595,827
01-01-2012 00:47,274,435,787
01-01-2012 00:47,765,713,228
01-01-2012 00:47,128,925,991
01-01-2012 00:47,838,206,661
01-01-2012 00:47,687,330,958
01-01-2012 00:47,324,641,931
01-01-2012 00:47,414,781,168
01-01-2012 00:47,878,227,72
01-01-2012 00:47,373,444,955
01-01-2012 00:47,268,643,633
01-01-2012 00:47,533,628,446
01-01-2012 00:47,764,948,359
01-01-2012 00:47,347,592,73
01-01-2012 00:47,659,995,126
01-01-2012 00:47,221,913,584
01-01-2012 00:47,806,480,854
01-01-2012 00:47,703,633,149
01-01-2012 00:47,156,64,21
01-01-2012 00:47,88,77,753
01-01-2012 00:47,3,359,6
01-01-2012 00:47,988,531,495
01-01-2012 00:47,455,584,421
01-01-2012 00:47,581,224,670
01-01-2012 00:47,50,645,918
01-01-2012 00:47,483,505,878
01-01-2012 00:47,467,825,662
01-01-2012 00:47,566,398,608
01-01-2012 00:47,646,32,444
01-01-2012 00:47,675,656,68
01-01-2012 00:47,126,120,684
01-01-2012 00:48,173,323,889
01-01-2012 00:48,700,392,602
01-01-2012 00:48,698,803,513
01-01-2012 00:48,138,919,950
01-01-2012 00:48,28,753,846
01-01-2012 00:48,614,629,514
01-01-2012 00:48,273,108,869
01-01-2012 00:48,249,20,811
01-01-2012 00:48,161,41,66
01-01-2012 00:48,55,903,571
01-01-2012 00:48,953,354,2
01-01-2012 00:48,871,396,975
01-01-2012 00:48,170,477,303
01-01-2012 00:48,136,364,213
01-01-2012 00:48,220,76,707
01-01-2012 00:48,429,985,50
01-01-2012 00:48,29,114,949
01-01-2012 00:48,449,508,871
01-01-2012 00:48,933,684,581
01-01-2012 00:48,37,312,566
01-01-2012 00:48,144,754,132
01-01-2012 00:48,651,545,188
01-01-2012 00:48,2,617,330
01-01-2012 00:48,306,273,624
01-01-2012 00:48,789,387,698
01-01-2012 00:48,790,796,942
01-01-2012 00:48,475,52,838
01-01-2012 00:48,362,437,783
01-01-2012 00:48,680,359,58
01-01-2012 00:48,757,298,439
01-01-2012 00:48,940,152,153
01-01-2012 00:48,504,703,932
01-01-2012 00:48,526,986,927
01-01-2012 00:48,953,187,736
01-01-2012 00:48,647,52,755
01-01-2012 00:48,69,223,118
01-01-2012 00:48,812,488,903
01-01-2012 00:48,575,250,642
01-01-2012 00:48,341,831,758
01-01-2012 00:48,564,549,310
01-01-2012 00:48,693,35,938
01-01-2012 00:48,543,600,508
01-01-2012 00:48,603,955,93
01-01-2012 00:48,861,325,873
01-01-2012 00:48,975,730,457
01-01-2012 00:48,214,531,281
01-01-2012 00:48,610,530,145
01-01-2012 00:48,623,797,214
01-01-2012 00:48,338,803,740
01-01-2012 00:48,718,41,736
01-01-2012 00:48,279,602,288
01-01-2012 00:48,709,545,446
01-01-2012 00:48,433,264,859
01-01-2012 00:48,716,546,362
01-01-2012 00:48,33,848,975
01-01-2012 00:48,927,466,933
01-01-2012 00:48,182,88,625
01-01-2012 00:48,300,897,448
01-01-2012 00:48,694,489,114
01-01-2012 00:48,167,425,3
01-01-2012 00:49,195,846,343
01-01-2012 00:49,683,242,505
01-01-2012 00:49,418,213,132
01-01-2012 00:49,523,669,128
01-01-2012 00:49,852,739,89
01-01-2012 00:49,572,154,324
01-01-2012 00:49,897,130,251
01-01-2012 00:49,142,637,129
01-01-2012 00:49,132,48,429
01-01-2012 00:49,52,938,167
01-01-2012 00:49,43,916,607
01-01-2012 00:49,721,797,259
01-01-2012 00:49,217,700,935
01-01-2012 00:49,928,36,327
01-01-2012 00:49,7,889,105
01-01-2012 00:49,159,894,361
01-01-2012 00:49,408,262,656
01-01-2012 00:49,117,806,100
01-01-2012 00:49,193,923,399
01-01-2012 00:49,351,931,980
01-01-2012 00:49,627,228,300
01-01-2012 00:49,626,796,966
01-01-2012 00:49,796,472,402
01-01-2012 00:49,825,87,451
01-01-2012 00:49,398,852,661
01-01-2012 00:49,52,22,337
01-01-2012 00:49,230,575,878
01-01-2012 00:49,52,424,875
01-01-2012 00:49,966,172,486
01-01-2012 00:49,725,813,874
01-01-2012 00:49,521,382,669
01-01-2012 00:49,325,802,92
01-01-2012 00:49,122,944,921
01-01-2012 00:49,586,707,776
01-01-2012 00:49,328,217,898
01-01-2012 00:49,603,359,802
01-01-2012 00:49,106,210,473
01-01-2012 00:49,85,613,297
01-01-2012 00:49,993,742,470
01-01-2012 00:49,850,154,363
01-01-2012 00:49,326,543,392
01-01-2012 00:49,766,736,706
01-01-2012 00:49,904,26,799
01-01-2012 00:49,716,192,881
01-01-2012 00:49,533,177,897
01-01-2012 00:49,116,153,524
01-01-2012 00:49,775,626,958
01-01-2012 00:49,947,404,113
01-01-2012 00:49,222,206,356
01-01-2012 00:49,56,377,584
01-01-2012 00:49,920,407,623
01-01-2012 00:49,691,843,630
01-01-2012 00:49,685,739,463
01-01-2012 00:49,549,330,702
01-01-2012 00:49,885,36,480
01-01-2012 00:49,325,234,686
01-01-2012 00:49,603,796,270
01-01-2012 00:49,134,495,738
01-01-2012 00:49,366,21,799
01-01-2012 00:49,681,850,318
01-01-2012 00:50,0,131,122
01-01-2012 00:50,454,232,134
01-01-2012 00:50,703,962,481
01-01-2012 00:50,11,643,10
01-01-2012 00:50,764,593,961
01-01-2012 00:50,441,980,748
01-01-2012 00:50,721,715,272
01-01-2012 00:50,914,399,402
01-01-2012 00:50,492,449,817
01-01-2012 00:50,635,278,418
01-01-2012 00:50,393,34,469
01-01-2012 00:50,746,511,305
01-01-2012 00:50,818,511,442
01-01-2012 00:50,551,459,935
01-01-2012 00:50,412,524,827
01-01-2012 00:50,399,537,626
01-01-2012 00:50,941,78,709
01-01-2012 00:50,791,661,945
01-01-2012 00:50,799,566,501
01-01-2012 00:50,661,184,272
01-01-2012 00:50,627,0,148
01-01-2012 00:50,781,229,119
01-01-2012 00:50,338,66,494
01-01-2012 00:50,603,82,147
01-01-2012 00:50,818,703,8
01-01-2012 00:50,798,890,875
01-01-2012 00:50,557,685,455
01-01-2012 00:50,287,536,533
01-01-2012 00:50,213,739,869
01-01-2012 00:50,124,168,996
01-01-2012 00:50,261,245,699
01-01-2012 00:50,524,247,506
01-01-2012 00:50,376,8,852
01-01-2012 00:50,911,60,80
01-01-2012 00:50,819,452,492
01-01-2012 00:50,5,915,659
01-01-2012 00:50,312,244,944
01-01-2012 00:50,398,761,342
01-01-2012 00:50,824,135,216
01-01-2012 00:50,243,261,944
01-01-2012 00:50,501,974,730
01-01-2012 00:50,423,798,70
01-01-2012 00:50,480,99,401
01-01-2012 00:50,435,747,93
01-01-2012 00:50,986,713,471
01-01-2012 00:50,34,797,177
01-01-2012 00:50,898,72,975
01-01-2012 00:50,97,448,258
01-01-2012 00:50,4,600,948
01-01-2012 00:50,804,11,257
01-01-2012 00:50,634,845,924
01-01-2012 00:50,248,696,795
01-01-2012 00:50,339,810,327
01-01-2012 00:50,646,237,458
01-01-2012 00:50,336,260,320
01-01-2012 00:50,460,40,698
01-01-2012 00:50,341,207,94
01-01-2012 00:50,572,578,309
01-01-2012 00:50,53,314,816
01-01-2012 00:50,968,435,349
01-01-2012 00:51,483,929,738
01-01-2012 00:51,155,569,782
01-01-2012 00:51,762,274,287
01-01-2012 00:51,983,473,102
01-01-2012 00:51,463,224,385
01-01-2012 00:51,311,79,173
01-01-2012 00:51,284,90,460
01-01-2012 00:51,319,769,96
01-01-2012 00:51,420,317,563
01-01-2012 00:51,702,723,138
01-01-2012 00:51,66,760,688
01-01-2012 00:51,837,163,152
01-01-2012 00:51,237,979,212
01-01-2012 00:51,867,376,392
01-01-2012 00:51,603,849,265
01-01-2012 00:51,384,643,281
01-01-2012 00:51,970,308,372
01-01-2012 00:51,22,195,769
01-01-2012 00:51,243,896,520
01-01-2012 00:51,954,200,339
01-01-2012 00:51,948,76,41
01-01-2012 00:51,664,137,400
01-01-2012 00:51,132,76,90
01-01-2012 00:51,652,32,108
01-01-2012 00:51,446,60,612
01-01-2012 00:51,483,917,49
01-01-2012 00:51,907,786,853
01-01-2012 00:51,517,823,600
